entry_id,contest_id,contest_name,PG,PG,SG,SG,SF,SF,PF,PF,C,,Instructions,,,,,,,,,,,,,,,,,
3216511591,95766-266667388,3-Player League ($5),95766-14523,95766-145348,95766-171760,95766-60233,95766-58153,95766-157851,95766-40199,95766-110995,95766-63122,,1) Edit your lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4) You can not use this form to create new entries,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
,,,,,,,,,,,,,95766-84679:Marvin Bagley,95766-84679,PF/C,Marvin,Marvin Bagley,Bagley,19.614286150251100,7,5000,GS@DET,DET,GS,,,,,,PF/C
,,,,,,,,,,,,,95766-110326:Coby White,95766-110326,PG,Coby,Coby White,White,21.214285714285700,7,5000,UTA@CHI,CHI,UTA,,,,,,PG
,,,,,,,,,,,,,95766-55060:Bogdan Bogdanovic,95766-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,24.666666666666700,6,5000,ATL@OKC,ATL,OKC,,,,,,SG/SF
,,,,,,,,,,,,,95766-49116:Andrew Wiggins,95766-49116,SF/PF,Andrew,Andrew Wiggins,Wiggins,16.528570992606000,7,5000,GS@DET,GS,DET,,,,,,SF/PF
,,,,,,,,,,,,,95766-188427:Marcus Sasser,95766-188427,PG,Marcus,Marcus Sasser,Sasser,19.028570992606000,7,4900,GS@DET,DET,GS,,,,,,PG
,,,,,,,,,,,,,95766-14510:Alec Burks,95766-14510,PG/SG,Alec,Alec Burks,Burks,25.274999618530300,4,4900,GS@DET,DET,GS,GTD,Forearm,,,,PG/SG
,,,,,,,,,,,,,95766-9453:Al Horford,95766-9453,C,Al,Al Horford,Horford,18.91999969482420,5,4900,BOS@MIN,BOS,MIN,,,,,,C
,,,,,,,,,,,,,95766-18338:Royce O'Neale,95766-18338,SF/PF,Royce,Royce O'Neale,O'Neale,23.083333333333300,6,4900,MIL@BKN,BKN,MIL,,,,,,SF/PF
,,,,,,,,,,,,,95766-145319:Jaden McDaniels,95766-145319,SF/PF,Jaden,Jaden McDaniels,McDaniels,18.633333841959600,3,4900,BOS@MIN,MIN,BOS,,,,,,SF/PF
,,,,,,,,,,,,,95766-9535:Kyle Lowry,95766-9535,PG,Kyle,Kyle Lowry,Lowry,21.46666717529300,6,4800,LAL@MIA,MIA,LAL,,,,,,PG
,,,,,,,,,,,,,95766-9874:Kevin Love,95766-9874,PF/C,Kevin,Kevin Love,Love,21.433334350585900,3,4800,LAL@MIA,MIA,LAL,,,,,,PF/C
,,,,,,,,,,,,,95766-84702:Lonnie Walker,95766-84702,SG/SF,Lonnie,Lonnie Walker,Walker,24.519999694824200,5,4800,MIL@BKN,BKN,MIL,GTD,Knee,,,,SG/SF
,,,,,,,,,,,,,95766-110359:Goga Bitadze,95766-110359,C,Goga,Goga Bitadze,Bitadze,14.824999809265100,4,4800,DAL@ORL,ORL,DAL,,,,,,C
,,,,,,,,,,,,,95766-40830:Delon Wright,95766-40830,PG,Delon,Delon Wright,Wright,19,5,4800,WAS@PHI,WAS,PHI,,,,,,PG
,,,,,,,,,,,,,95766-15590:Mason Plumlee,95766-15590,C,Mason,Mason Plumlee,Plumlee,16.139999389648400,5,4700,LAC@NY,LAC,NY,,,,,,C
,,,,,,,,,,,,,95766-171748:Malaki Branham,95766-171748,SF/SG,Malaki,Malaki Branham,Branham,14.316666920979800,6,4700,SA@IND,SA,IND,,,,,,SG/SF
,,,,,,,,,,,,,95766-145333:Aaron Nesmith,95766-145333,SF/PF,Aaron,Aaron Nesmith,Nesmith,21.366666158040400,6,4700,SA@IND,IND,SA,,,,,,SF/PF
,,,,,,,,,,,,,95766-188408:Anthony Black,95766-188408,PG,Anthony,Anthony Black,Black,13.725000381469700,4,4700,DAL@ORL,ORL,DAL,,,,,,PG
,,,,,,,,,,,,,95766-171747:Andrew Nembhard,95766-171747,SG/PG,Andrew,Andrew Nembhard,Nembhard,17,6,4600,SA@IND,IND,SA,,,,,,PG/SG
,,,,,,,,,,,,,95766-171780:Jaden Ivey,95766-171780,SG,Jaden,Jaden Ivey,Ivey,20.25,6,4600,GS@DET,DET,GS,GTD,Illness,,,,SG
,,,,,,,,,,,,,95766-55056:Dario Saric,95766-55056,PF/C,Dario,Dario Saric,Saric,20.457142421177500,7,4600,GS@DET,GS,DET,,,,,,PF/C
,,,,,,,,,,,,,95766-18393:T.J. McConnell,95766-18393,PG,T.J.,T.J. McConnell,McConnell,17.875,4,4600,SA@IND,IND,SA,,,,,,PG
,,,,,,,,,,,,,95766-22541:Kelly Olynyk,95766-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,20.542857578822500,7,4500,UTA@CHI,UTA,CHI,,,,,,PF/C
,,,,,,,,,,,,,95766-157839:Day'Ron Sharpe,95766-157839,C,Day'Ron,Day'Ron Sharpe,Sharpe,16.016666412353500,6,4500,MIL@BKN,BKN,MIL,,,,,,C
,,,,,,,,,,,,,95766-15636:Kentavious Caldwell-Pope,95766-15636,SG,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,20.714285714285700,7,4500,NO@DEN,DEN,NO,,,,,,SG
,,,,,,,,,,,,,95766-66064:Malik Beasley,95766-66064,SF/SG,Malik,Malik Beasley,Beasley,19.73999938964840,5,4500,MIL@BKN,MIL,BKN,,,,,,SG/SF
,,,,,,,,,,,,,95766-171744:Christian Braun,95766-171744,SG,Christian,Christian Braun,Braun,22.24285670689170,7,4500,NO@DEN,DEN,NO,,,,,,SG
,,,,,,,,,,,,,95766-110315:Terance Mann,95766-110315,PG/SG,Terance,Terance Mann,Mann,17.754651446675100,86,4500,LAC@NY,LAC,NY,O,Ankle,,,,PG/SG
,,,,,,,,,,,,,95766-145322:Jalen Smith,95766-145322,C,Jalen,Jalen Smith,Smith,21.8,5,4500,SA@IND,IND,SA,,,,,,C
,,,,,,,,,,,,,95766-145325:Josh Green,95766-145325,SG,Josh,Josh Green,Green,18.566666920979800,6,4500,DAL@ORL,DAL,ORL,,,,,,SG
,,,,,,,,,,,,,95766-188416:Bilal Coulibaly,95766-188416,SF,Bilal,Bilal Coulibaly,Coulibaly,16.23999938964840,5,4400,WAS@PHI,WAS,PHI,,,,,,SF
,,,,,,,,,,,,,95766-23572:Taurean Prince,95766-23572,SF/PF,Taurean,Taurean Prince,Prince,16.299999237060500,4,4400,LAL@MIA,LAL,MIA,,,,,,SF/PF
,,,,,,,,,,,,,95766-15557:Andre Drummond,95766-15557,C,Andre,Andre Drummond,Drummond,16.157142639160200,7,4400,UTA@CHI,CHI,UTA,,,,,,C
,,,,,,,,,,,,,95766-157904:Jonathan Kuminga,95766-157904,SF,Jonathan,Jonathan Kuminga,Kuminga,19.633333841959600,6,4400,GS@DET,GS,DET,,,,,,SF
,,,,,,,,,,,,,95766-23981:Alex Caruso,95766-23981,PG/SG,Alex,Alex Caruso,Caruso,19.928571428571400,7,4400,UTA@CHI,CHI,UTA,GTD,Elbow,,,,PG/SG
,,,,,,,,,,,,,95766-171784:Dyson Daniels,95766-171784,PG,Dyson,Dyson Daniels,Daniels,20.733333587646500,6,4400,NO@DEN,NO,DEN,,,,,,PG
,,,,,,,,,,,,,95766-80825:Isaiah Hartenstein,95766-80825,PF/C,Isaiah,Isaiah Hartenstein,Hartenstein,16.383333841959600,6,4400,LAC@NY,NY,LAC,,,,,,PF/C
,,,,,,,,,,,,,95766-157819:Corey Kispert,95766-157819,SF,Corey,Corey Kispert,Kispert,13.875,4,4300,WAS@PHI,WAS,PHI,GTD,Ankle,,,,SF
,,,,,,,,,,,,,95766-66968:Derrick Jones,95766-66968,SF,Derrick,Derrick Jones,Jones,13.233333587646500,6,4300,DAL@ORL,DAL,ORL,,,,,,SF
,,,,,,,,,,,,,95766-113267:Caleb Martin,95766-113267,SF/PF,Caleb,Caleb Martin,Martin,10.100000381469700,1,4300,LAL@MIA,MIA,LAL,O,Knee,,,,SF/PF
,,,,,,,,,,,,,95766-158373:Jose Alvarado,95766-158373,PG,Jose,Jose Alvarado,Alvarado,18.822950019211100,61,4300,NO@DEN,NO,DEN,O,Ankle,,,,PG
,,,,,,,,,,,,,95766-84681:Donte DiVincenzo,95766-84681,SG/SF,Donte,Donte DiVincenzo,DiVincenzo,15.566666920979800,6,4300,LAC@NY,NY,LAC,,,,,,SG/SF
,,,,,,,,,,,,,95766-67312:Thomas Bryant,95766-67312,C,Thomas,Thomas Bryant,Bryant,15.449999491373700,6,4300,LAL@MIA,MIA,LAL,,,,,,C
,,,,,,,,,,,,,95766-16233:Josh Richardson,95766-16233,SF/SG,Josh,Josh Richardson,Richardson,15.59999974568690,3,4300,LAL@MIA,MIA,LAL,,,,,,SG/SF
,,,,,,,,,,,,,95766-145339:Obi Toppin,95766-145339,PF,Obi,Obi Toppin,Toppin,16.28333282470700,6,4300,SA@IND,IND,SA,,,,,,PF
,,,,,,,,,,,,,95766-188421:Jordan Hawkins,95766-188421,SG,Jordan,Jordan Hawkins,Hawkins,17.616666158040400,6,4200,NO@DEN,NO,DEN,,,,,,SG
,,,,,,,,,,,,,95766-20491:Robert Covington,95766-20491,PF/SF,Robert,Robert Covington,Covington,13.38000030517580,5,4200,WAS@PHI,PHI,WAS,,,,,,SF/PF
,,,,,,,,,,,,,95766-157827:Isaiah Jackson,95766-157827,PF,Isaiah,Isaiah Jackson,Jackson,15.949999809265100,2,4200,SA@IND,IND,SA,,,,,,PF
,,,,,,,,,,,,,95766-158854:Sam Hauser,95766-158854,SF,Sam,Sam Hauser,Hauser,13.5,5,4200,BOS@MIN,BOS,MIN,,,,,,SF
,,,,,,,,,,,,,95766-14523:Reggie Jackson,95766-14523,PG,Reggie,Reggie Jackson,Jackson,19.17142813546320,7,4200,NO@DEN,DEN,NO,,,,,,PG
,,,,,,,,,,,,,95766-84667:Collin Sexton,95766-84667,SG,Collin,Collin Sexton,Sexton,16.75714329310830,7,4200,UTA@CHI,UTA,CHI,,,,,,SG
,,,,,,,,,,,,,95766-145308:Patrick Williams,95766-145308,SF/PF,Patrick,Patrick Williams,Williams,16.042857578822500,7,4200,UTA@CHI,CHI,UTA,GTD,Finger,,,,SF/PF
,,,,,,,,,,,,,95766-80811:Jonathan Isaac,95766-80811,SF/PF,Jonathan,Jonathan Isaac,Isaac,11.680000305175800,5,4200,DAL@ORL,ORL,DAL,,,,,,SF/PF
,,,,,,,,,,,,,95766-188415:Cason Wallace,95766-188415,SG,Cason,Cason Wallace,Wallace,13.833333333333300,6,4200,ATL@OKC,OKC,ATL,,,,,,SG
,,,,,,,,,,,,,95766-58461:Trey Lyles,95766-58461,PF,Trey,Trey Lyles,Lyles,15.253086419753100,81,4100,SAC@HOU,SAC,HOU,O,Calf,,,,PF
,,,,,,,,,,,,,95766-157834:Bones Hyland,95766-157834,PG,Bones,Bones Hyland,Hyland,19.339999389648400,5,4100,LAC@NY,LAC,NY,,,,,,PG
,,,,,,,,,,,,,95766-85137:Duncan Robinson,95766-85137,SG/SF,Duncan,Duncan Robinson,Robinson,16.9499994913737,6,4100,LAL@MIA,MIA,LAL,GTD,Wrist,,,,SG/SF
,,,,,,,,,,,,,95766-15800:Jae Crowder,95766-15800,PF/SF,Jae,Jae Crowder,Crowder,20.360000610351600,5,4100,MIL@BKN,MIL,BKN,,,,,,SF/PF
,,,,,,,,,,,,,95766-171665:Orlando Robinson,95766-171665,C,Orlando,Orlando Robinson,Robinson,17.049999237060500,2,4100,LAL@MIA,MIA,LAL,,,,,,C
,,,,,,,,,,,,,95766-171769:Tari Eason,95766-171769,SF,Tari,Tari Eason,Eason,22.13658477038870,82,4100,SAC@HOU,HOU,SAC,GTD,Lower leg,,,,SF
,,,,,,,,,,,,,95766-110339:Cam Reddish,95766-110339,SG/SF,Cam,Cam Reddish,Reddish,10.5,6,4100,LAL@MIA,LAL,MIA,,,,,,SG/SF
,,,,,,,,,,,,,95766-145329:Paul Reed,95766-145329,C,Paul,Paul Reed,Reed,12.15999984741210,5,4100,WAS@PHI,PHI,WAS,,,,,,C
,,,,,,,,,,,,,95766-188422:Jaime Jaquez,95766-188422,SF,Jaime,Jaime Jaquez,Jaquez,14.766666412353500,6,4000,LAL@MIA,MIA,LAL,,,,,,SF
,,,,,,,,,,,,,95766-157802:Moses Moody,95766-157802,SG,Moses,Moses Moody,Moody,16.542857578822500,7,4000,GS@DET,GS,DET,,,,,,SG
,,,,,,,,,,,,,95766-58519:Gary Payton,95766-58519,SG,Gary,Gary Payton,Payton,16.914285932268400,7,4000,GS@DET,GS,DET,,,,,,SG
,,,,,,,,,,,,,95766-145576:Jae'Sean Tate,95766-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,17.7,5,4000,SAC@HOU,HOU,SAC,,,,,,SF/PF
,,,,,,,,,,,,,95766-12474:Patrick Beverley,95766-12474,PG,Patrick,Patrick Beverley,Beverley,12.11999969482420,5,4000,WAS@PHI,PHI,WAS,,,,,,PG
,,,,,,,,,,,,,95766-9637:Danilo Gallinari,95766-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,13.319999694824200,5,4000,WAS@PHI,WAS,PHI,,,,,,SF/PF
,,,,,,,,,,,,,95766-20992:Larry Nance,95766-20992,PF/C,Larry,Larry Nance,Nance,13,6,4000,NO@DEN,NO,DEN,,,,,,PF/C
,,,,,,,,,,,,,95766-9809:Nicolas Batum,95766-9809,SF/PF,Nicolas,Nicolas Batum,Batum,14.633333841959600,3,4000,WAS@PHI,PHI,WAS,,,,,,SF/PF
,,,,,,,,,,,,,95766-162411:Matt Ryan,95766-162411,SF,Matt,Matt Ryan,Ryan,14.016666412353500,6,4000,NO@DEN,NO,DEN,,,,,,SF
,,,,,,,,,,,,,95766-63126:Cedi Osman,95766-63126,SF/PF,Cedi,Cedi Osman,Osman,17.28333282470700,6,4000,SA@IND,SA,IND,,,,,,SF/PF
,,,,,,,,,,,,,95766-84724:Landry Shamet,95766-84724,SG,Landry,Landry Shamet,Shamet,9.699999809265140,2,4000,WAS@PHI,WAS,PHI,,,,,,SG
,,,,,,,,,,,,,95766-145305:Zeke Nnaji,95766-145305,PF/C,Zeke,Zeke Nnaji,Nnaji,9.914285932268420,7,4000,NO@DEN,DEN,NO,,,,,,PF/C
,,,,,,,,,,,,,95766-80814:Dennis Smith,95766-80814,PG,Dennis,Dennis Smith,Smith,11.44000015258790,5,4000,MIL@BKN,BKN,MIL,,,,,,PG
,,,,,,,,,,,,,95766-145335:Payton Pritchard,95766-145335,PG,Payton,Payton Pritchard,Pritchard,12.580000305175800,5,4000,BOS@MIN,BOS,MIN,,,,,,PG
,,,,,,,,,,,,,95766-145533:Kenyon Martin,95766-145533,SF/PF,Kenyon,Kenyon Martin,Martin,5.275000095367430,4,3900,WAS@PHI,PHI,WAS,,,,,,SF/PF
,,,,,,,,,,,,,95766-158856:Trendon Watford,95766-158856,PF,Trendon,Trendon Watford,Watford,14.600000381469700,2,3900,MIL@BKN,BKN,MIL,,,,,,PF
,,,,,,,,,,,,,95766-14512:Marcus Morris,95766-14512,PF/SF,Marcus,Marcus Morris,Morris,20.397058823529400,68,3900,WAS@PHI,PHI,WAS,,,,,,SF/PF
,,,,,,,,,,,,,95766-48567:Cameron Payne,95766-48567,PG/SG,Cameron,Cameron Payne,Payne,6.259999847412110,5,3900,MIL@BKN,MIL,BKN,,,,,,PG/SG
,,,,,,,,,,,,,95766-158137:Jock Landale,95766-158137,C,Jock,Jock Landale,Landale,10.866666158040400,3,3900,SAC@HOU,HOU,SAC,,,,,,C
,,,,,,,,,,,,,95766-15993:Pat Connaughton,95766-15993,SF/SG,Pat,Pat Connaughton,Connaughton,13.260000610351600,5,3900,MIL@BKN,MIL,BKN,,,,,,SG/SF
,,,,,,,,,,,,,95766-102025:Haywood Highsmith,95766-102025,SF,Haywood,Haywood Highsmith,Highsmith,13.899999618530300,2,3900,LAL@MIA,MIA,LAL,,,,,,SF
,,,,,,,,,,,,,95766-84691:Shake Milton,95766-84691,PG,Shake,Shake Milton,Milton,11.919999694824200,5,3900,BOS@MIN,MIN,BOS,,,,,,PG
,,,,,,,,,,,,,95766-81621:Maxi Kleber,95766-81621,PF/C,Maxi,Maxi Kleber,Kleber,12.199999809265100,4,3900,DAL@ORL,DAL,ORL,GTD,Toe,,,,PF/C
,,,,,,,,,,,,,95766-84696:Jevon Carter,95766-84696,PG/SG,Jevon,Jevon Carter,Carter,11.099999564034600,7,3900,UTA@CHI,CHI,UTA,,,,,,PG/SG
,,,,,,,,,,,,,95766-171761:Peyton Watson,95766-171761,SG,Peyton,Peyton Watson,Watson,14.242856706891700,7,3900,NO@DEN,DEN,NO,,,,,,SG
,,,,,,,,,,,,,95766-110356:Nickeil Alexander-Walker,95766-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,13.1,5,3900,BOS@MIN,MIN,BOS,,,,,,SG/SF
,,,,,,,,,,,,,95766-20277:Torrey Craig,95766-20277,SF,Torrey,Torrey Craig,Craig,16.74285670689170,7,3900,UTA@CHI,CHI,UTA,,,,,,SF
,,,,,,,,,,,,,95766-111492:Amir Coffey,95766-111492,SF/SG,Amir,Amir Coffey,Coffey,1.3999999364217100,3,3900,LAC@NY,LAC,NY,,,,,,SG/SF
,,,,,,,,,,,,,95766-145330:Isaiah Joe,95766-145330,PG,Isaiah,Isaiah Joe,Joe,15.116666158040400,6,3900,ATL@OKC,OKC,ATL,,,,,,PG
,,,,,,,,,,,,,95766-24544:Gary Harris,95766-24544,SG,Gary,Gary Harris,Harris,13.739999389648400,5,3900,DAL@ORL,ORL,DAL,O,Groin,,,,SG
,,,,,,,,,,,,,95766-188405:Amen Thompson,95766-188405,PG/SG,Amen,Amen Thompson,Thompson,12.550000190734900,4,3900,SAC@HOU,HOU,SAC,O,Ankle,,,,PG/SG
,,,,,,,,,,,,,95766-188412:Keyonte George,95766-188412,SG,Keyonte,Keyonte George,George,15.17142813546320,7,3900,UTA@CHI,UTA,CHI,,,,,,SG
,,,,,,,,,,,,,95766-188418:Kobe Brown,95766-188418,PF,Kobe,Kobe Brown,Brown,6.849999904632570,4,3800,LAC@NY,LAC,NY,,,,,,PF
,,,,,,,,,,,,,95766-188445:Jordan Miller,95766-188445,SF,Jordan,Jordan Miller,Miller,2.5,2,3800,LAC@NY,LAC,NY,,,,,,SF
,,,,,,,,,,,,,95766-188450:Trayce Jackson-Davis,95766-188450,PF,Trayce,Trayce Jackson-Davis,Jackson-Davis,17.433333079020200,3,3800,GS@DET,GS,DET,,,,,,PF
,,,,,,,,,,,,,95766-157805:Brandon Boston,95766-157805,SG,Brandon,Brandon Boston,Boston,9.695652173913040,23,3800,LAC@NY,LAC,NY,O,Quadriceps,,,,SG
,,,,,,,,,,,,,95766-41083:Luke Kornet,95766-41083,PF,Luke,Luke Kornet,Kornet,8.925000190734860,4,3800,BOS@MIN,BOS,MIN,,,,,,PF
,,,,,,,,,,,,,95766-157826:Quentin Grimes,95766-157826,SG/SF,Quentin,Quentin Grimes,Grimes,13.866666158040400,6,3800,LAC@NY,NY,LAC,,,,,,SG/SF
,,,,,,,,,,,,,95766-157828:Chris Duarte,95766-157828,SG/SF,Chris,Chris Duarte,Duarte,11.819999694824200,5,3800,SAC@HOU,SAC,HOU,,,,,,SG/SF
,,,,,,,,,,,,,95766-157829:Aaron Wiggins,95766-157829,SG,Aaron,Aaron Wiggins,Wiggins,8.259999847412110,5,3800,ATL@OKC,OKC,ATL,,,,,,SG
,,,,,,,,,,,,,95766-157849:Ayo Dosunmu,95766-157849,PG/SG,Ayo,Ayo Dosunmu,Dosunmu,9.54000015258789,5,3800,UTA@CHI,CHI,UTA,GTD,Illness,,,,PG/SG
,,,,,,,,,,,,,95766-23802:Kris Dunn,95766-23802,PG/SG,Kris,Kris Dunn,Dunn,10.549999872843400,6,3800,UTA@CHI,UTA,CHI,,,,,,PG/SG
,,,,,,,,,,,,,95766-17894:Mike Muscala,95766-17894,C,Mike,Mike Muscala,Muscala,9.050000190734860,4,3800,WAS@PHI,WAS,PHI,,,,,,C
,,,,,,,,,,,,,95766-117291:Armoni Brooks,95766-117291,SG,Armoni,Armoni Brooks,Brooks,9.699999809265140,2,3800,MIL@BKN,BKN,MIL,,,,,,SG
,,,,,,,,,,,,,95766-171752:AJ Griffin,95766-171752,SF,AJ,AJ Griffin,Griffin,5.4,5,3800,ATL@OKC,ATL,OKC,,,,,,SF
,,,,,,,,,,,,,95766-171758:Jaylin Williams,95766-171758,PF/C,Jaylin,Jaylin Williams,Williams,15.5,1,3800,ATL@OKC,OKC,ATL,,,,,,PF/C
,,,,,,,,,,,,,95766-171766:Johnny Davis,95766-171766,SG,Johnny,Johnny Davis,Davis,12.59999974568690,3,3800,WAS@PHI,WAS,PHI,,,,,,SG
,,,,,,,,,,,,,95766-171781:Ochai Agbaji,95766-171781,SG,Ochai,Ochai Agbaji,Agbaji,7.671428680419920,7,3800,UTA@CHI,UTA,CHI,,,,,,SG
,,,,,,,,,,,,,95766-110349:Rui Hachimura,95766-110349,PF/SF,Rui,Rui Hachimura,Hachimura,13.766666412353500,3,3800,LAL@MIA,LAL,MIA,O,Concussion,,,,SF/PF
,,,,,,,,,,,,,95766-171791:Jaden Hardy,95766-171791,SG,Jaden,Jaden Hardy,Hardy,12.774999618530300,4,3800,DAL@ORL,DAL,ORL,,,,,,SG
,,,,,,,,,,,,,95766-171792:Nikola Jovic,95766-171792,PF,Nikola,Nikola Jovic,Jovic,19,2,3800,LAL@MIA,MIA,LAL,,,,,,PF
,,,,,,,,,,,,,95766-161553:Dru Smith,95766-161553,SG,Dru,Dru Smith,Smith,14.866666158040400,3,3800,LAL@MIA,MIA,LAL,,,,,,SG
,,,,,,,,,,,,,95766-80829:Sasha Vezenkov,95766-80829,PF,Sasha,Sasha Vezenkov,Vezenkov,12.419999694824200,5,3800,SAC@HOU,SAC,HOU,,,,,,PF
,,,,,,,,,,,,,95766-159702:Eugene Omoruyi,95766-159702,SF,Eugene,Eugene Omoruyi,Omoruyi,13.25,4,3800,WAS@PHI,WAS,PHI,,,,,,SF
,,,,,,,,,,,,,95766-188433:Brandin Podziemski,95766-188433,SG,Brandin,Brandin Podziemski,Podziemski,11,2,3700,GS@DET,GS,DET,,,,,,SG
,,,,,,,,,,,,,95766-145538:Aleksej Pokusevski,95766-145538,PF/C,Aleksej,Aleksej Pokusevski,Pokusevski,1.5333333015441900,3,3700,ATL@OKC,OKC,ATL,,,,,,PF/C
,,,,,,,,,,,,,95766-157831:Tre Mann,95766-157831,PG,Tre,Tre Mann,Mann,6.266666412353520,3,3700,ATL@OKC,OKC,ATL,,,,,,PG
,,,,,,,,,,,,,95766-157842:Charles Bassey,95766-157842,C,Charles,Charles Bassey,Bassey,9.383333206176760,6,3700,SA@IND,SA,IND,,,,,,C
,,,,,,,,,,,,,95766-157840:Jaden Springer,95766-157840,PG,Jaden,Jaden Springer,Springer,7.224999904632570,4,3700,WAS@PHI,PHI,WAS,,,,,,PG
,,,,,,,,,,,,,95766-70826:Furkan Korkmaz,95766-70826,SF,Furkan,Furkan Korkmaz,Korkmaz,11.366666158040400,3,3700,WAS@PHI,PHI,WAS,,,,,,SF
,,,,,,,,,,,,,95766-15583:Seth Curry,95766-15583,PG/SG,Seth,Seth Curry,Curry,5.6400001525878900,5,3700,DAL@ORL,DAL,ORL,,,,,,PG/SG
,,,,,,,,,,,,,95766-15684:Victor Oladipo,95766-15684,SG,Victor,Victor Oladipo,Oladipo,21.944444444444400,45,3700,SAC@HOU,HOU,SAC,O,Knee,,,,SG
,,,,,,,,,,,,,95766-180555:Jamal Cain,95766-180555,SF,Jamal,Jamal Cain,Cain,11.600000381469700,2,3700,LAL@MIA,MIA,LAL,,,,,,SF
,,,,,,,,,,,,,95766-15691:Cody Zeller,95766-15691,C,Cody,Cody Zeller,Zeller,2,3,3700,NO@DEN,NO,DEN,,,,,,C
,,,,,,,,,,,,,95766-9739:JaVale McGee,95766-9739,C,JaVale,JaVale McGee,McGee,13.38000030517580,5,3700,SAC@HOU,SAC,HOU,,,,,,C
,,,,,,,,,,,,,95766-173747:Simone Fontecchio,95766-173747,SF,Simone,Simone Fontecchio,Fontecchio,7.55999984741211,5,3700,UTA@CHI,UTA,CHI,,,,,,SF
,,,,,,,,,,,,,95766-84668:Troy Brown,95766-84668,SF,Troy,Troy Brown,Brown,4.949999809265140,4,3700,BOS@MIN,MIN,BOS,,,,,,SF
,,,,,,,,,,,,,95766-110336:Chuma Okeke,95766-110336,PF,Chuma,Chuma Okeke,Okeke,2.8333333333333300,3,3700,DAL@ORL,ORL,DAL,,,,,,PF
,,,,,,,,,,,,,95766-171795:Ousmane Dieng,95766-171795,PF/SF,Ousmane,Ousmane Dieng,Dieng,8.483333587646480,6,3700,ATL@OKC,OKC,ATL,,,,,,SF/PF
,,,,,,,,,,,,,95766-16196:Dwight Powell,95766-16196,C,Dwight,Dwight Powell,Powell,14.060000610351600,5,3700,DAL@ORL,DAL,ORL,,,,,,C
,,,,,,,,,,,,,95766-23407:P.J. Tucker,95766-23407,PF,P.J.,P.J. Tucker,Tucker,10.449999809265100,4,3700,LAC@NY,LAC,NY,,,,,,PF
,,,,,,,,,,,,,95766-145313:Jordan Nwora,95766-145313,PF/SF,Jordan,Jordan Nwora,Nwora,9.199999809265140,2,3700,SA@IND,IND,SA,,,,,,SF/PF
,,,,,,,,,,,,,95766-188409:Jarace Walker,95766-188409,PF,Jarace,Jarace Walker,Walker,12.850000381469700,2,3700,SA@IND,IND,SA,GTD,Illness,,,,PF
,,,,,,,,,,,,,95766-188423:Julian Strawther,95766-188423,SF,Julian,Julian Strawther,Strawther,7.3599998474121100,5,3600,NO@DEN,DEN,NO,,,,,,SF
,,,,,,,,,,,,,95766-188448:Colby Jones,95766-188448,SG,Colby,Colby Jones,Jones,5.474999904632570,4,3600,SAC@HOU,SAC,HOU,,,,,,SG
,,,,,,,,,,,,,95766-188452:Leonard Miller,95766-188452,SF/PF,Leonard,Leonard Miller,Miller,1.2000000476837200,1,3600,BOS@MIN,MIN,BOS,,,,,,SF/PF
,,,,,,,,,,,,,95766-157821:Dalano Banton,95766-157821,PG,Dalano,Dalano Banton,Banton,12,2,3600,BOS@MIN,BOS,MIN,,,,,,PG
,,,,,,,,,,,,,95766-160963:Daishen Nix,95766-160963,PG,Daishen,Daishen Nix,Nix,2.5,2,3600,BOS@MIN,MIN,BOS,,,,,,PG
,,,,,,,,,,,,,95766-85305:Kenrich Williams,95766-85305,SF,Kenrich,Kenrich Williams,Williams,19.635848135318400,53,3600,ATL@OKC,OKC,ATL,O,Back,,,,SF
,,,,,,,,,,,,,95766-9648:Jeff Green,95766-9648,PF/SF,Jeff,Jeff Green,Green,10.55999984741210,5,3600,SAC@HOU,HOU,SAC,,,,,,SF/PF
,,,,,,,,,,,,,95766-163280:Olivier Sarr,95766-163280,C,Olivier,Olivier Sarr,Sarr,10.524999618530300,4,3600,ATL@OKC,OKC,ATL,,,,,,C
,,,,,,,,,,,,,95766-117283:Oshae Brissett,95766-117283,SF,Oshae,Oshae Brissett,Brissett,8.550000190734860,4,3600,BOS@MIN,BOS,MIN,GTD,Thumb,,,,SF
